neutral,Check out the \u2019FATHER OF LIGHTS\u2019 film FB fan page and read what people are saying about it! Airing FRIDAY 6p PT http://t.co/Mwxb0BHS #REVtv
positive,"VDN on Lamar Odom practicing today: \""It was good to see him out there\u002c so we\u2019ll see how he feels tomorrow.\"" Odom said\u002c \""It felt good.\"""
neutral,@kTfurez are you going to maths tomorrow morningg?? xx
positive,I\u2019ll be glad when it\u2019s tomorrow so I can stop seeing tweets about how Justin bieber is cool
negative,LIVE: Sunderland v Newcastle: It may not have the glamour of El Clasico or the title implications of the Manches... http://t.co/vcZbEVUs
neutral,@NRachinski you need to get that Dwight Howard jersey to wear to the game tomorrow #Lakers
neutral,@joshgriggs12 went to a flat party on tuesday cos it was hustles halloween party...didnt actually make it to hustle though :/ #drunken you?
positive,Andy\u002c everything looks positive. You and the NY\u2019ers survived again.  Still one mind set love my Carhart just bought the hood Wed  Lookn Good
positive,Come hang out with our wonderful PCA\u2019s and learn about Networking in the Job Search tomorrow form 2-3:30 in the student union. See you there
neutral,So according to the video on the 30th; Louis believes in aliens\u002c Harry likes backflipping gerbils\u002c Liam giggles at Larry\u002c Niall laughs a lot
neutral,Celtics game Saturday gotta find someone to go with me.. Lol
positive,Clearly RWs fault. Super stoked for Monday\u2019s radio programming and the shit storm about how Matt Flynn doesn\u2019t fumble that ball.
positive,The Fiesta Bowl was pleasantly surprised Monday to learn it is one of six finalists to hos http://t.co/7U79Ergo
positive,A blast from the past... Daisy May\u2019s should have received a Golden Globe for this one. ;) LOL. http://t.co/p4NzUFON
positive,Still the 1st Canadian club to make it to the MLS Playoffs... Nothing can change that #History #positive Vancouver is a beautiful city!!!
neutral,My bro and I  today since we both finally ate chicken for the 1st time in a year today! Lmao @CoolHandLuke888 http://t.co/s56LR1IP
negative,Matt Flynn May Never Play Quarterback for the Seattle Seahawks | Bleacher Report http://t.co/7G6XFRVa via @bleacherreport @seahawks
neutral,@_jforJERNAE Come SUPPORT the SHOW/MOVEMENT at Parkdale High School Oct 26th from 8-11 w/ AJA\u002c DREAMTEAM\u002c HQB\u002c DSB & HIB .
negative,A white guy just quoted MLK Jr. on stage at a conservative conference. Liberals may now tantrum it up. #FreePAC http://t.co/lY9unNtg
positive,After sunday and wednesday\u2019s game I\u2019m happy with Chelsea style of playing it has improved from last season :D bring on Swansea #sfc  #cfc
positive,We thank you Thomas\u002c we all thank youRT @ProFootballTalk: Tom Brady wins AFC offensive player of the week for 22nd time http://t.co/sSCt3EYY
negative,"Kanye said it best -> \""  1st they HATE you\u002c  Then they LOVE you\u002c  Then they HATE you again\"""
negative,@sergiomckenzie ano it was Chelsea when they lost and MUFC when they lost last night! Can\u2019t see Pardew saying about Suarez if lfc win Sunday
neutral,Some notes from Les Miles\u2019 Wednesday night presser have been posted to the TSD forum. Stuff on Williford and JJ http://t.co/ztrFxzdU
neutral,Back to the HB pass back on 1st drive..if I heard the rumors of Fedora\u2019s plan..you have to think TOB did. Get your D to stay on assignment.
negative,Many Websites Going Dark Today in Protest of SOPA and PIPA - You may have noticed that some of the websites... http://t.co/d4ymb9M2
neutral,Beliebers have about 40+% more tweets than Justin. You may think we\u2019re tweeting random shit but there\u2019s lots to tweet about Kidrauhl.
positive,Just wanted to wish you all a very Happy Friday everyone and to all my dear friend on FB. Sometimes little things... http://t.co/ZAKwGREN
positive,@vickiwright Being Human. Is that the 23rd? If it is I am free for a London trip...if I\u2019m welcome as a guest. I\u2019ll bring cream eggs haha
neutral,The Golden Globe Awards will be hosted by Tina Fey and Amy Poehler live on NBC on January 13 starting at 8pfrom the Beverly Hilton Hotel
negative,@DustinHurst @jhwygirl when you\u2019re accustomed to the 5th grade anti-intellectualism of Fox and conservative radio it must be jarring.
negative,Mavs couldn\u2019t withstand the 3rd quarter by the Jazz. Maybe a little fatigue from a back to back? #WorkToDo
positive,Keep the faith @LAGalaxy fans\u002c we\u2019re never done until the final whistle. The battle for California supremacy begins Sunday. Bring it.
negative,Chris bosh MAY be the ugliest man alive.
negative,"\""power is cancelled tomorrow due to lack of hustle....deal with it\"" #Sandy #heavyweights"
positive,Heading to Mangere Arts Centre tonight to support our PIPA 2nd years in their solo pieces\u002c go hard guys!! See you on stage!! :D
neutral,Wth am i supposed to do with my Thursday night with no Grey\u2019s nor Scandal?!
negative,"\""@ESPNChrisPalmer: Dwight Howard gets his 4th career 30-point\u002c 10-rebound\u002c 5-assist game.\"" Too bad it comes in a loss. #Portland"
neutral,@johnwright90 I\u2019m going down to the united game on Sat then staying down there\u002c so I ain\u2019t gonna be out man #immissinout #haveatrebelforme
positive,Good weekend ahead shit shirt party tomorrow then United vs arsenal at old Trafford including an all day piss up #ByeByeWage
neutral,My Pain may be the reason for somebody\u002cs laugh But My laugh must never be a reason for somebody\u002cs pain #Charlie_Chaplin
negative,Los Angeles\u002c Nov 2 (IANS) Actress Keira Knightley says although she does not like some traits of her character A... http://t.co/KfcjX9KW
negative,In the Sports World Report: Steelers can\u2019t find hotel\u002c to travel Sun.: The Pittsburgh Steelers will fly to New Y... http://t.co/ANiLhGlM
positive,@mwhiteburgh I think those AAU teams may have had more talent than some of those Wizards teams he coached
neutral,Wanna Remind the Twitt-O-Sphere to Add @hederjon and Get a Copy of Nappy D Before the Big #SMTA of NAPOLEON DYNAMITE on Sunday the 4th!!!
neutral,Yes\u002c my friends revenge from Sunday\u2019s game Chelsea have crushed Manchester United with five versus Quad
neutral,Fulham v Everton: Match Preview: Prepare for Saturday\u2019s game with our match preview\u002c including player views\u002c sta... http://t.co/T37ywvsk
neutral,I should be freaking out about deadlines\u002c but UVA extended to the 4th #thankgoodness
neutral,#News: Emmy winner and Golden Globe nominee Bradley Whitford will apper in the season 3 of #Shameless! Season 3 coming up in January 13!
neutral,@Shanel_Mlle You can also try the Devil Inside\u002c The Apparition or the The Vanishing on 7th Street.
positive,@real_liam_payne Good. How about you\u002c Liam? Bytheway\u002c good luck for tomorrow.. :)
neutral,Evolution of Safety: Is Ambulatory Safety the Missing Link? Next NPSF webcast\u002c Nov 15\u002c earn CEs or CMEs\u002c http://t.co/OkUFvhCR #ptsafety
positive,Can u imagine the front 3 of Suarez on the right\u002c Sterling on the left & Klaas-Jan through the middle? :-O that wud be #amazing :-D
neutral,New Bucketist items: learn the lyrics to House of the Rising Sun and Devil Went Down to Georgia
neutral,@killacath Your Xbox controller broke? What\u2019s wrong with it? Tell us more...we may be able to be of assistance! ^LB
neutral,DONAIRE in the race for fighter of the year award. Won\u2019t be surprised if he nails it. first he must beat Jorge arce in Houston on Dec 15.
positive,@SamuelGarf Sam! It\u2019s @Vale_Asencio birthday!! May you wish her a happy one\u002c please? ;)
neutral,"Pre-match briefing with Ginny:  \""So who are we seeing tomorrow? I mean\u002c I know it\u2019s the Crows\u002c but who are they playing?\""  \""Gary Ablett\"""
neutral,so now all i want to do is watch Being Human. And I have enough money to buy the boxset when i go to town tomorrow. asdfghjkl
neutral,@damianfrancis I think Rebecca Black went crawling back to her day job.. #Friday
positive,And it that\u2019s not your thing\u002c don\u2019t forget that Being Human is on our stage this Friday\u002c heart-warming and gorgeous: http://t.co/vx2RaUte
neutral,Might as well go to the Atl tomorrow
neutral,It\u2019s official\u002c I\u2019m going to the Justin Bieber concert tomorrow!!
neutral,My Ninja got us tickets for the Mavs game Monday!(:
neutral,I miss Sunday nights with @MadMen_AMC  and Mob Wives. #VH1 #TV #BestPrimetimeLineup
neutral,"\""I saw my father march with Martin Luther King\"" & \""My father and I marched with MLK Jr. through the streets of Detroit\"" http://t.co/Sd2jUHpm"
positive,"\""Over Again\"" is the 2nd Ed song on TMH. A ballad where Harry\u002c Niall\u002c Liam\u002c Zayn and Louis sound most comfortable via @1Dliveupdates"
positive,im happy 1st i have the same b-day as chris jericho 2nd i just figured out rybacks birthday is one day after mine!!
neutral,@PanduSBS ppssssssttt it\u2019s 32 tomorrow !!! Don\u2019t sit outside tomorrow and jam to Lana Del Rey\u002c\u002c You\u2019ll burn !! :)  K\u002c Bye
positive,We need to keep the positives in our minds. Things like the emergence of Sterling\u002c Suso making the 1st team and Suarez is bang in form.
positive,@g_higuain Pipa\u002c a tweet in support of Alonso Ezquerra. & his family. May he rest in peace
negative,If Chris bosh drinks a beer he won\u2019t burp till tomorrow\u002c long neck modafacka
neutral,Im going to watch the Steelers and Giants game this Sunday
neutral,TV News: Dec 17th \u2019Gossip Girl\u2019 finale will air a sneak peek of the upcoming \u2019Sex & the City\u2019 spin off  \u2019The Carrie Diaries\u2019
neutral,@graham_large Were visiting the Scarborough in Leeds on Sat before our Fa Cup game at Guiseley
negative,SOPA Is Back! As a Ransomware Virus: [http://t.co/Rzgj7JZJ] After historic Internet protests in January the SOPA... http://t.co/yNaRCd1E
negative,@sophers160295 @Official_CPFC don\u2019t you worry will still win saturday and bolton will lose #cpfc
positive,@BridgetWakelin I\u2019m going to the Celtics  with Conor tomorrow night\u002c but you absolutely must come Saturday. My friends demand your presence.
positive,Brothers film premiere tonight\u002c Sunderland away saturday and Jon Richardson sunday - should be a good few days!
positive,@slice_tv Friday nights are all about Mob Wives in my house. Respect!
neutral,@CMPunk Devil Inside \u002c The exorcisism of Emily Rose \u002c Wrong Turn 4 \u002c See no evil with Kane and Friday the 13th.
neutral,8am in UK then 4am here in the Philippines but the same date. Nov/3/2012
positive,@Buranmh at least they got to the big show. Hope Feb 3rd is a good day for the Packers.
positive,@ShakeMeDownKid Ohh wooow\u002c it\u2019s pretty asl (thnx google) . We in it. Haha. Anywhoo I\u2019m going to sleep. We gotta chill soon\u002c or Sunday. :P
positive,In the Los Angeles area on Nov. 30th- December 1st 2012? This is a red carpet event that you do NOT want to miss! http://t.co/s0lP9Y8c
negative,I may just have to move the numbers game to FB cuz 140 characters aren\u2019t enough for the ones that sent numbers lol
negative,Oh God can ABC be more obvious? They keep touting Taylor as 1st female to win EOTY 3x in commercials. Give it away much? Vomiting.
neutral,They call me Tim Tebow in the 4th Quarter.
positive,@smg_xox aw thanks sam ! I miss you too much. & tomorrow you better text me. I have a lot to tell ya .
neutral,Now that you have looked at my avi\u002c come to breast cancer awareness event hosted by DreamTeam.  Thursday at 7 in B117 Wells.
negative,John 3:16 meaning: 3rd and 16th letters are C and P\u002c for child porn\u002c and the guy\u2019s name is John. he\u2019s recruiting at the game.
neutral,@JayneilAmin Everton are the 2nd highest users of the long ball this season. Wilshere has time and a selling club on his side. #feederclub
neutral,Friday Find-A-Friend: <3 <3 <3 is all Sam the Labrador does and <3 <3 <3 is all he asks for in return. http://t.co/9Lpr5Sey #dontshopadopt
positive,@QCook323 Champs Heat\u002c MVP LeBron\u002c Coach of the Year Doc Rivers\u002c Rook of the Year Damian Lillard\u002c 6th man Ginobili\u002c Most Improved Lamar Odom
neutral,Demba Ba is rated as \u201950-50\u2019 to make Newcastle\u2019s trip to Liverpool on Sunday\u002c with the striker nursing a calf injury.
positive,Urban wants Braxton to train with Tim Tebow in the off season!!  I say yes! May not be a good QB\u002c but the dude is smart & works hard
negative,@GeorgiaSings Have a Great Tour Georgia! So sad that you won\u2019t be in Youngstown for a 2nd year in a row & I won\u2019t get to see you guys :(
positive,@ericcolsen you\u2019ll be at Lakers vs Clippers game tmw ?? I\u2019ll be there... 1st live NBA game for this German girl... woo hoo...
